"establecimientos","plazas","tipo","cod","mun"
1,6,"Casas Rurales","22023","Almuniente"
0,0,"Apartamentos","22023","Almuniente"
0,0,"Campings","22023","Almuniente"
0,0,"Hoteles","22023","Almuniente"
