"establecimientos","plazas","tipo","cod","mun"
27,2090,"Hoteles","22130","Jaca"
3,1480,"Campings","22130","Jaca"
8,440,"Apartamentos","22130","Jaca"
21,186,"Casas Rurales","22130","Jaca"
