"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50169","Miedes de Aragón"
0,0,"Campings","50169","Miedes de Aragón"
0,0,"Casas Rurales","50169","Miedes de Aragón"
0,0,"Hoteles","50169","Miedes de Aragón"
