"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44224","Torre de las Arcas"
0,0,"Campings","44224","Torre de las Arcas"
0,0,"Casas Rurales","44224","Torre de las Arcas"
0,0,"Hoteles","44224","Torre de las Arcas"
