"establecimientos","plazas","tipo","cod","mun"
1,24,"Hoteles","44086","Cretas"
3,19,"Casas Rurales","44086","Cretas"
0,0,"Apartamentos","44086","Cretas"
0,0,"Campings","44086","Cretas"
