"establecimientos","plazas","tipo","cod","mun"
1,30,"Hoteles","50225","Ricla"
0,0,"Apartamentos","50225","Ricla"
0,0,"Campings","50225","Ricla"
0,0,"Casas Rurales","50225","Ricla"
