"establecimientos","plazas","tipo","cod","mun"
1,16,"Hoteles","50048","Berrueco"
0,0,"Apartamentos","50048","Berrueco"
0,0,"Campings","50048","Berrueco"
0,0,"Casas Rurales","50048","Berrueco"
