"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50096","Embid de Ariza"
0,0,"Campings","50096","Embid de Ariza"
0,0,"Casas Rurales","50096","Embid de Ariza"
0,0,"Hoteles","50096","Embid de Ariza"
