"establecimientos","plazas","tipo","cod","mun"
3,21,"Casas Rurales","22175","Peralta de Calasanz"
0,0,"Apartamentos","22175","Peralta de Calasanz"
0,0,"Campings","22175","Peralta de Calasanz"
0,0,"Hoteles","22175","Peralta de Calasanz"
