"establecimientos","plazas","tipo","cod","mun"
9,63,"Casas Rurales","44160","Mosqueruela"
2,59,"Hoteles","44160","Mosqueruela"
3,55,"Apartamentos","44160","Mosqueruela"
0,0,"Campings","44160","Mosqueruela"
