"establecimientos","plazas","tipo","cod","mun"
1,674,"Campings","22059","Biescas"
11,409,"Hoteles","22059","Biescas"
8,161,"Apartamentos","22059","Biescas"
13,99,"Casas Rurales","22059","Biescas"
