"establecimientos","plazas","tipo","cod","mun"
12,90,"Casas Rurales","22111","Foradada del Toscar"
3,33,"Apartamentos","22111","Foradada del Toscar"
0,0,"Campings","22111","Foradada del Toscar"
0,0,"Hoteles","22111","Foradada del Toscar"
