"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44222","Torrecilla del Rebollar"
0,0,"Campings","44222","Torrecilla del Rebollar"
0,0,"Casas Rurales","44222","Torrecilla del Rebollar"
0,0,"Hoteles","44222","Torrecilla del Rebollar"
