"establecimientos","plazas","tipo","cod","mun"
2,24,"Casas Rurales","50124","Herrera de los Navarros"
0,0,"Apartamentos","50124","Herrera de los Navarros"
0,0,"Campings","50124","Herrera de los Navarros"
0,0,"Hoteles","50124","Herrera de los Navarros"
