"establecimientos","plazas","tipo","cod","mun"
1,14,"Hoteles","50223","Remolinos"
0,0,"Apartamentos","50223","Remolinos"
0,0,"Campings","50223","Remolinos"
0,0,"Casas Rurales","50223","Remolinos"
