"establecimientos","plazas","tipo","cod","mun"
1,12,"Casas Rurales","44042","Blancas"
0,0,"Apartamentos","44042","Blancas"
0,0,"Campings","44042","Blancas"
0,0,"Hoteles","44042","Blancas"
