"establecimientos","plazas","tipo","cod","mun"
1,18,"Hoteles","50045","Belchite"
0,0,"Apartamentos","50045","Belchite"
0,0,"Campings","50045","Belchite"
0,0,"Casas Rurales","50045","Belchite"
