"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44019","Alobras"
0,0,"Campings","44019","Alobras"
0,0,"Casas Rurales","44019","Alobras"
0,0,"Hoteles","44019","Alobras"
