"establecimientos","plazas","tipo","cod","mun"
1,41,"Hoteles","50110","Frasno (El)"
0,0,"Apartamentos","50110","Frasno (El)"
0,0,"Campings","50110","Frasno (El)"
0,0,"Casas Rurales","50110","Frasno (El)"
