"establecimientos","plazas","tipo","cod","mun"
2,19,"Casas Rurales","44011","Alcaine"
0,0,"Apartamentos","44011","Alcaine"
0,0,"Campings","44011","Alcaine"
0,0,"Hoteles","44011","Alcaine"
