"establecimientos","plazas","tipo","cod","mun"
1,16,"Hoteles","44234","Tramacastiel"
0,0,"Apartamentos","44234","Tramacastiel"
0,0,"Campings","44234","Tramacastiel"
0,0,"Casas Rurales","44234","Tramacastiel"
