"establecimientos","plazas","tipo","cod","mun"
1,10,"Hoteles","22044","Bailo"
1,9,"Apartamentos","22044","Bailo"
1,6,"Casas Rurales","22044","Bailo"
0,0,"Campings","22044","Bailo"
