"establecimientos","plazas","tipo","cod","mun"
1,26,"Hoteles","50232","Salvatierra de Esca"
1,12,"Casas Rurales","50232","Salvatierra de Esca"
0,0,"Apartamentos","50232","Salvatierra de Esca"
0,0,"Campings","50232","Salvatierra de Esca"
