"establecimientos","plazas","tipo","cod","mun"
7,56,"Casas Rurales","22063","Biscarrués"
0,0,"Apartamentos","22063","Biscarrués"
0,0,"Campings","22063","Biscarrués"
0,0,"Hoteles","22063","Biscarrués"
