"establecimientos","plazas","tipo","cod","mun"
1,8,"Casas Rurales","50044","Bardallur"
0,0,"Apartamentos","50044","Bardallur"
0,0,"Campings","50044","Bardallur"
0,0,"Hoteles","50044","Bardallur"
