"establecimientos","plazas","tipo","cod","mun"
3,50,"Hoteles","50101","Escatrón"
0,0,"Apartamentos","50101","Escatrón"
0,0,"Campings","50101","Escatrón"
0,0,"Casas Rurales","50101","Escatrón"
