"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50104","Farlete"
0,0,"Campings","50104","Farlete"
0,0,"Casas Rurales","50104","Farlete"
0,0,"Hoteles","50104","Farlete"
