"establecimientos","plazas","tipo","cod","mun"
1,15,"Hoteles","50062","Burgo de Ebro (El)"
0,0,"Apartamentos","50062","Burgo de Ebro (El)"
0,0,"Campings","50062","Burgo de Ebro (El)"
0,0,"Casas Rurales","50062","Burgo de Ebro (El)"
