"establecimientos","plazas","tipo","cod","mun"
5,380,"Hoteles","50272","Utebo"
0,0,"Apartamentos","50272","Utebo"
0,0,"Campings","50272","Utebo"
0,0,"Casas Rurales","50272","Utebo"
