"establecimientos","plazas","tipo","cod","mun"
5,208,"Hoteles","50073","Cariñena"
1,14,"Apartamentos","50073","Cariñena"
0,0,"Campings","50073","Cariñena"
0,0,"Casas Rurales","50073","Cariñena"
