"establecimientos","plazas","tipo","cod","mun"
1,695,"Campings","22189","Puértolas"
6,202,"Hoteles","22189","Puértolas"
18,139,"Casas Rurales","22189","Puértolas"
6,99,"Apartamentos","22189","Puértolas"
