"establecimientos","plazas","tipo","cod","mun"
1,300,"Campings","22149","Loarre"
5,37,"Casas Rurales","22149","Loarre"
1,23,"Hoteles","22149","Loarre"
0,0,"Apartamentos","22149","Loarre"
