"establecimientos","plazas","tipo","cod","mun"
1,10,"Casas Rurales","44178","Parras de Castellote (Las)"
0,0,"Apartamentos","44178","Parras de Castellote (Las)"
0,0,"Campings","44178","Parras de Castellote (Las)"
0,0,"Hoteles","44178","Parras de Castellote (Las)"
