"establecimientos","plazas","tipo","cod","mun"
2,17,"Casas Rurales","44177","Pancrudo"
0,0,"Apartamentos","44177","Pancrudo"
0,0,"Campings","44177","Pancrudo"
0,0,"Hoteles","44177","Pancrudo"
