"establecimientos","plazas","tipo","cod","mun"
2,1170,"Campings","22066","Boltaña"
3,442,"Hoteles","22066","Boltaña"
17,134,"Casas Rurales","22066","Boltaña"
2,18,"Apartamentos","22066","Boltaña"
