"establecimientos","plazas","tipo","cod","mun"
16,93,"Casas Rurales","22144","Laspuña"
3,50,"Apartamentos","22144","Laspuña"
1,42,"Hoteles","22144","Laspuña"
0,0,"Campings","22144","Laspuña"
