"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50026","Alpartir"
0,0,"Campings","50026","Alpartir"
0,0,"Casas Rurales","50026","Alpartir"
0,0,"Hoteles","50026","Alpartir"
