"establecimientos","plazas","tipo","cod","mun"
2,14,"Casas Rurales","22087","Castigaleu"
0,0,"Apartamentos","22087","Castigaleu"
0,0,"Campings","22087","Castigaleu"
0,0,"Hoteles","22087","Castigaleu"
