"establecimientos","plazas","tipo","cod","mun"
2,620,"Campings","22024","Alquézar"
4,161,"Hoteles","22024","Alquézar"
19,132,"Casas Rurales","22024","Alquézar"
5,76,"Apartamentos","22024","Alquézar"
