"establecimientos","plazas","tipo","cod","mun"
1,6,"Casas Rurales","22019","Alerre"
0,0,"Apartamentos","22019","Alerre"
0,0,"Campings","22019","Alerre"
0,0,"Hoteles","22019","Alerre"
