"establecimientos","plazas","tipo","cod","mun"
1,237,"Campings","22143","Laspaúles"
13,93,"Casas Rurales","22143","Laspaúles"
2,78,"Hoteles","22143","Laspaúles"
4,51,"Apartamentos","22143","Laspaúles"
