"establecimientos","plazas","tipo","cod","mun"
1,12,"Casas Rurales","50128","Isuerre"
0,0,"Apartamentos","50128","Isuerre"
0,0,"Campings","50128","Isuerre"
0,0,"Hoteles","50128","Isuerre"
