"establecimientos","plazas","tipo","cod","mun"
1,608,"Campings","50074","Caspe"
8,191,"Hoteles","50074","Caspe"
3,33,"Apartamentos","50074","Caspe"
2,14,"Casas Rurales","50074","Caspe"
