"establecimientos","plazas","tipo","cod","mun"
3,189,"Hoteles","50199","Osera de Ebro"
0,0,"Apartamentos","50199","Osera de Ebro"
0,0,"Campings","50199","Osera de Ebro"
0,0,"Casas Rurales","50199","Osera de Ebro"
