"establecimientos","plazas","tipo","cod","mun"
2,13,"Casas Rurales","44094","Cuevas Labradas"
0,0,"Apartamentos","44094","Cuevas Labradas"
0,0,"Campings","44094","Cuevas Labradas"
0,0,"Hoteles","44094","Cuevas Labradas"
