"establecimientos","plazas","tipo","cod","mun"
2,364,"Campings","50105","Fayón"
1,17,"Hoteles","50105","Fayón"
0,0,"Apartamentos","50105","Fayón"
0,0,"Casas Rurales","50105","Fayón"
