"establecimientos","plazas","tipo","cod","mun"
3,73,"Hoteles","22188","Puente de Montañana"
0,0,"Apartamentos","22188","Puente de Montañana"
0,0,"Campings","22188","Puente de Montañana"
0,0,"Casas Rurales","22188","Puente de Montañana"
