"establecimientos","plazas","tipo","cod","mun"
1,60,"Campings","44165","Nogueruelas"
2,43,"Hoteles","44165","Nogueruelas"
3,26,"Casas Rurales","44165","Nogueruelas"
0,0,"Apartamentos","44165","Nogueruelas"
