"establecimientos","plazas","tipo","cod","mun"
1,11,"Casas Rurales","50004","Aguarón"
2,8,"Hoteles","50004","Aguarón"
0,0,"Apartamentos","50004","Aguarón"
0,0,"Campings","50004","Aguarón"
