"establecimientos","plazas","tipo","cod","mun"
2,10,"Casas Rurales","50091","Cuerlas (Las)"
0,0,"Apartamentos","50091","Cuerlas (Las)"
0,0,"Campings","50091","Cuerlas (Las)"
0,0,"Hoteles","50091","Cuerlas (Las)"
