"establecimientos","plazas","tipo","cod","mun"
3,22,"Casas Rurales","50106","Fayos (Los)"
0,0,"Apartamentos","50106","Fayos (Los)"
0,0,"Campings","50106","Fayos (Los)"
0,0,"Hoteles","50106","Fayos (Los)"
