"establecimientos","plazas","tipo","cod","mun"
3,14,"Casas Rurales","22229","Tolva"
0,0,"Apartamentos","22229","Tolva"
0,0,"Campings","22229","Tolva"
0,0,"Hoteles","22229","Tolva"
