"establecimientos","plazas","tipo","cod","mun"
1,12,"Casas Rurales","50012","Alborge"
0,0,"Apartamentos","50012","Alborge"
0,0,"Campings","50012","Alborge"
0,0,"Hoteles","50012","Alborge"
