"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50010","Alberite de San Juan"
0,0,"Campings","50010","Alberite de San Juan"
0,0,"Casas Rurales","50010","Alberite de San Juan"
0,0,"Hoteles","50010","Alberite de San Juan"
