"establecimientos","plazas","tipo","cod","mun"
1,7,"Casas Rurales","44085","Cosa"
0,0,"Apartamentos","44085","Cosa"
0,0,"Campings","44085","Cosa"
0,0,"Hoteles","44085","Cosa"
