"establecimientos","plazas","tipo","cod","mun"
1,30,"Hoteles","44181","Peralejos"
1,5,"Casas Rurales","44181","Peralejos"
0,0,"Apartamentos","44181","Peralejos"
0,0,"Campings","44181","Peralejos"
