"establecimientos","plazas","tipo","cod","mun"
1,348,"Campings","50095","Ejea de los Caballeros"
9,266,"Hoteles","50095","Ejea de los Caballeros"
9,68,"Casas Rurales","50095","Ejea de los Caballeros"
0,0,"Apartamentos","50095","Ejea de los Caballeros"
