"establecimientos","plazas","tipo","cod","mun"
3,23,"Casas Rurales","22246","Beranuy"
0,0,"Apartamentos","22246","Beranuy"
0,0,"Campings","22246","Beranuy"
0,0,"Hoteles","22246","Beranuy"
