"establecimientos","plazas","tipo","cod","mun"
1,8,"Casas Rurales","44173","Olmos (Los)"
0,0,"Apartamentos","44173","Olmos (Los)"
0,0,"Campings","44173","Olmos (Los)"
0,0,"Hoteles","44173","Olmos (Los)"
