"establecimientos","plazas","tipo","cod","mun"
1,120,"Campings","50245","Sigüés"
0,0,"Apartamentos","50245","Sigüés"
0,0,"Casas Rurales","50245","Sigüés"
0,0,"Hoteles","50245","Sigüés"
