"establecimientos","plazas","tipo","cod","mun"
1,9,"Casas Rurales","50142","Lobera de Onsella"
0,0,"Apartamentos","50142","Lobera de Onsella"
0,0,"Campings","50142","Lobera de Onsella"
0,0,"Hoteles","50142","Lobera de Onsella"
