"establecimientos","plazas","tipo","cod","mun"
3,22,"Casas Rurales","44145","Mas de las Matas"
0,0,"Apartamentos","44145","Mas de las Matas"
0,0,"Campings","44145","Mas de las Matas"
0,0,"Hoteles","44145","Mas de las Matas"
