"establecimientos","plazas","tipo","cod","mun"
1,6,"Casas Rurales","44110","Fuenferrada"
0,0,"Apartamentos","44110","Fuenferrada"
0,0,"Campings","44110","Fuenferrada"
0,0,"Hoteles","44110","Fuenferrada"
