"establecimientos","plazas","tipo","cod","mun"
3,54,"Hoteles","22249","Villanova"
1,3,"Apartamentos","22249","Villanova"
0,0,"Campings","22249","Villanova"
0,0,"Casas Rurales","22249","Villanova"
